ObservedTimestamp,ObservedDate,ObservedTime,BookingDay,FareSource,Dep,Arr,Via,TravelDate,DepDay,CabinClass,Airline,FlightNo,DepartureTime,Depbucket,ArrivalTime,Duration,Fare,FareClass,FareLevel,NoOfStops,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
2017-07-22 08:03:21,2017-07-22,08:03:21,Saturday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,7011,1840,18~19,2020,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:21,2017-07-22,08:03:21,Saturday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,495,2130,21~22,2305,00:01:35,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:21,2017-07-22,08:03:21,Saturday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,483,1800,18~19,1940,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:21,2017-07-22,08:03:21,Saturday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,477,2020,20~21,2200,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:21,2017-07-22,08:03:21,Saturday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,415,1455,14~15,1635,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:21,2017-07-22,08:03:21,Saturday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,413,1550,15~16,1730,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:21,2017-07-22,08:03:21,Saturday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,2056,1025,10~11,1205,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:21,2017-07-22,08:03:21,Saturday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,397,840,8~9,1030,00:01:50,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:21,2017-07-22,08:03:21,Saturday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,7145,300,3~4,435,00:01:35,5704,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:21,2017-07-22,08:03:21,Saturday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,411,630,6~7,815,00:01:45,5861,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:16,2017-07-22,08:03:16,Saturday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,483,1800,18~19,1940,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:16,2017-07-22,08:03:16,Saturday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,477,2020,20~21,2200,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:16,2017-07-22,08:03:16,Saturday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,415,1455,14~15,1635,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:16,2017-07-22,08:03:16,Saturday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,413,1550,15~16,1730,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:16,2017-07-22,08:03:16,Saturday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,2056,1025,10~11,1205,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:15,2017-07-22,08:03:15,Saturday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,397,840,8~9,1030,00:01:50,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:15,2017-07-22,08:03:15,Saturday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,411,630,6~7,815,00:01:45,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:15,2017-07-22,08:03:15,Saturday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,7145,300,3~4,435,00:01:35,4969,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:15,2017-07-22,08:03:15,Saturday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,394,1330,13~14,1510,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:15,2017-07-22,08:03:15,Saturday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,7011,1840,18~19,2020,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:15,2017-07-22,08:03:15,Saturday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,495,2130,21~22,2305,00:01:35,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:10,2017-07-22,08:03:10,Saturday,1S,BOM,BLR,Direct,2017-07-29,Saturday,Economy,9W,7145,300,3~4,435,00:01:35,5704,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:09,2017-07-22,08:03:09,Saturday,1S,BOM,BLR,Direct,2017-07-29,Saturday,Economy,9W,394,1330,13~14,1510,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:09,2017-07-22,08:03:09,Saturday,1S,BOM,BLR,Direct,2017-07-29,Saturday,Economy,9W,7011,1840,18~19,2020,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:09,2017-07-22,08:03:09,Saturday,1S,BOM,BLR,Direct,2017-07-29,Saturday,Economy,9W,495,2130,21~22,2305,00:01:35,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:09,2017-07-22,08:03:09,Saturday,1S,BOM,BLR,Direct,2017-07-29,Saturday,Economy,9W,483,1800,18~19,1940,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:09,2017-07-22,08:03:09,Saturday,1S,BOM,BLR,Direct,2017-07-29,Saturday,Economy,9W,415,1455,14~15,1635,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:09,2017-07-22,08:03:09,Saturday,1S,BOM,BLR,Direct,2017-07-29,Saturday,Economy,9W,413,1550,15~16,1730,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:09,2017-07-22,08:03:09,Saturday,1S,BOM,BLR,Direct,2017-07-29,Saturday,Economy,9W,411,630,6~7,815,00:01:45,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:09,2017-07-22,08:03:09,Saturday,1S,BOM,BLR,Direct,2017-07-29,Saturday,Economy,9W,397,840,8~9,1030,00:01:50,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:09,2017-07-22,08:03:09,Saturday,1S,BOM,BLR,Direct,2017-07-29,Saturday,Economy,9W,2056,1025,10~11,1205,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:04,2017-07-22,08:03:04,Saturday,1S,BOM,BLR,Direct,2017-07-28,Friday,Economy,9W,394,1330,13~14,1510,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:04,2017-07-22,08:03:04,Saturday,1S,BOM,BLR,Direct,2017-07-28,Friday,Economy,9W,397,840,8~9,1030,00:01:50,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:04,2017-07-22,08:03:04,Saturday,1S,BOM,BLR,Direct,2017-07-28,Friday,Economy,9W,411,630,6~7,815,00:01:45,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:04,2017-07-22,08:03:04,Saturday,1S,BOM,BLR,Direct,2017-07-28,Friday,Economy,9W,413,1550,15~16,1730,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:04,2017-07-22,08:03:04,Saturday,1S,BOM,BLR,Direct,2017-07-28,Friday,Economy,9W,415,1455,14~15,1635,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:04,2017-07-22,08:03:04,Saturday,1S,BOM,BLR,Direct,2017-07-28,Friday,Economy,9W,2056,1025,10~11,1205,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:04,2017-07-22,08:03:04,Saturday,1S,BOM,BLR,Direct,2017-07-28,Friday,Economy,9W,7145,300,3~4,435,00:01:35,5704,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:04,2017-07-22,08:03:04,Saturday,1S,BOM,BLR,Direct,2017-07-28,Friday,Economy,9W,495,2130,21~22,2305,00:01:35,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:04,2017-07-22,08:03:04,Saturday,1S,BOM,BLR,Direct,2017-07-28,Friday,Economy,9W,7011,1840,18~19,2020,00:01:40,7862,N,5,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:04,2017-07-22,08:03:04,Saturday,1S,BOM,BLR,Direct,2017-07-28,Friday,Economy,9W,483,1800,18~19,1940,00:01:40,7862,N,5,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:03:04,2017-07-22,08:03:04,Saturday,1S,BOM,BLR,Direct,2017-07-28,Friday,Economy,9W,477,2020,20~21,2200,00:01:40,10665,U,4,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:56,2017-07-22,08:02:56,Saturday,1S,BOM,BLR,Direct,2017-07-27,Thursday,Economy,9W,394,1330,13~14,1510,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:56,2017-07-22,08:02:56,Saturday,1S,BOM,BLR,Direct,2017-07-27,Thursday,Economy,9W,413,1550,15~16,1730,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:56,2017-07-22,08:02:56,Saturday,1S,BOM,BLR,Direct,2017-07-27,Thursday,Economy,9W,415,1455,14~15,1635,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:56,2017-07-22,08:02:56,Saturday,1S,BOM,BLR,Direct,2017-07-27,Thursday,Economy,9W,7178,1025,10~11,1205,00:01:40,5599,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:56,2017-07-22,08:02:56,Saturday,1S,BOM,BLR,Direct,2017-07-27,Thursday,Economy,9W,7145,300,3~4,435,00:01:35,5704,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:56,2017-07-22,08:02:56,Saturday,1S,BOM,BLR,Direct,2017-07-27,Thursday,Economy,9W,397,840,8~9,1030,00:01:50,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:56,2017-07-22,08:02:56,Saturday,1S,BOM,BLR,Direct,2017-07-27,Thursday,Economy,9W,7011,1840,18~19,2020,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:56,2017-07-22,08:02:56,Saturday,1S,BOM,BLR,Direct,2017-07-27,Thursday,Economy,9W,495,2130,21~22,2305,00:01:35,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:56,2017-07-22,08:02:56,Saturday,1S,BOM,BLR,Direct,2017-07-27,Thursday,Economy,9W,483,1800,18~19,1940,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:56,2017-07-22,08:02:56,Saturday,1S,BOM,BLR,Direct,2017-07-27,Thursday,Economy,9W,477,2020,20~21,2200,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:56,2017-07-22,08:02:56,Saturday,1S,BOM,BLR,Direct,2017-07-27,Thursday,Economy,9W,411,630,6~7,815,00:01:45,6623,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:51,2017-07-22,08:02:51,Saturday,1S,BOM,BLR,Direct,2017-07-26,Wednesday,Economy,9W,7178,1025,10~11,1205,00:01:40,5861,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:51,2017-07-22,08:02:51,Saturday,1S,BOM,BLR,Direct,2017-07-26,Wednesday,Economy,9W,397,840,8~9,1030,00:01:50,6623,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:51,2017-07-22,08:02:51,Saturday,1S,BOM,BLR,Direct,2017-07-26,Wednesday,Economy,9W,7011,1840,18~19,2020,00:01:40,6623,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:51,2017-07-22,08:02:51,Saturday,1S,BOM,BLR,Direct,2017-07-26,Wednesday,Economy,9W,483,1800,18~19,1940,00:01:40,6623,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:51,2017-07-22,08:02:51,Saturday,1S,BOM,BLR,Direct,2017-07-26,Wednesday,Economy,9W,477,2020,20~21,2200,00:01:40,6623,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:51,2017-07-22,08:02:51,Saturday,1S,BOM,BLR,Direct,2017-07-26,Wednesday,Economy,9W,411,630,6~7,815,00:01:45,6938,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:50,2017-07-22,08:02:50,Saturday,1S,BOM,BLR,Direct,2017-07-26,Wednesday,Economy,9W,394,1330,13~14,1510,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:50,2017-07-22,08:02:50,Saturday,1S,BOM,BLR,Direct,2017-07-26,Wednesday,Economy,9W,413,1550,15~16,1730,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:50,2017-07-22,08:02:50,Saturday,1S,BOM,BLR,Direct,2017-07-26,Wednesday,Economy,9W,415,1455,14~15,1635,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:50,2017-07-22,08:02:50,Saturday,1S,BOM,BLR,Direct,2017-07-26,Wednesday,Economy,9W,495,2130,21~22,2305,00:01:35,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:50,2017-07-22,08:02:50,Saturday,1S,BOM,BLR,Direct,2017-07-26,Wednesday,Economy,9W,7145,300,3~4,435,00:01:35,5704,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:45,2017-07-22,08:02:45,Saturday,1S,BOM,BLR,Direct,2017-07-25,Tuesday,Economy,9W,394,1340,13~14,1520,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:45,2017-07-22,08:02:45,Saturday,1S,BOM,BLR,Direct,2017-07-25,Tuesday,Economy,9W,413,1550,15~16,1730,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:45,2017-07-22,08:02:45,Saturday,1S,BOM,BLR,Direct,2017-07-25,Tuesday,Economy,9W,415,1455,14~15,1635,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:45,2017-07-22,08:02:45,Saturday,1S,BOM,BLR,Direct,2017-07-25,Tuesday,Economy,9W,477,2020,20~21,2200,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:45,2017-07-22,08:02:45,Saturday,1S,BOM,BLR,Direct,2017-07-25,Tuesday,Economy,9W,495,2130,21~22,2305,00:01:35,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:45,2017-07-22,08:02:45,Saturday,1S,BOM,BLR,Direct,2017-07-25,Tuesday,Economy,9W,7011,1840,18~19,2020,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:45,2017-07-22,08:02:45,Saturday,1S,BOM,BLR,Direct,2017-07-25,Tuesday,Economy,9W,7178,950,9~10,1130,00:01:40,5861,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:45,2017-07-22,08:02:45,Saturday,1S,BOM,BLR,Direct,2017-07-25,Tuesday,Economy,9W,7145,300,3~4,435,00:01:35,5966,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:45,2017-07-22,08:02:45,Saturday,1S,BOM,BLR,Direct,2017-07-25,Tuesday,Economy,9W,483,1800,18~19,1940,00:01:40,6623,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:45,2017-07-22,08:02:45,Saturday,1S,BOM,BLR,Direct,2017-07-25,Tuesday,Economy,9W,397,840,8~9,1030,00:01:50,7862,N,5,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:45,2017-07-22,08:02:45,Saturday,1S,BOM,BLR,Direct,2017-07-25,Tuesday,Economy,9W,411,630,6~7,815,00:01:45,10980,U,4,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:40,2017-07-22,08:02:40,Saturday,1S,BOM,BLR,Direct,2017-07-24,Monday,Economy,9W,483,1800,18~19,1940,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:40,2017-07-22,08:02:40,Saturday,1S,BOM,BLR,Direct,2017-07-24,Monday,Economy,9W,495,2130,21~22,2305,00:01:35,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:40,2017-07-22,08:02:40,Saturday,1S,BOM,BLR,Direct,2017-07-24,Monday,Economy,9W,7011,1840,18~19,2020,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:40,2017-07-22,08:02:40,Saturday,1S,BOM,BLR,Direct,2017-07-24,Monday,Economy,9W,7145,300,3~4,435,00:01:35,9773,U,4,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:40,2017-07-22,08:02:40,Saturday,1S,BOM,BLR,Direct,2017-07-24,Monday,Economy,9W,397,840,8~9,1030,00:01:50,18908,M,2,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:40,2017-07-22,08:02:40,Saturday,1S,BOM,BLR,Direct,2017-07-24,Monday,Economy,9W,411,630,6~7,815,00:01:45,19223,M,2,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:39,2017-07-22,08:02:39,Saturday,1S,BOM,BLR,Direct,2017-07-24,Monday,Economy,9W,394,1330,13~14,1510,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:39,2017-07-22,08:02:39,Saturday,1S,BOM,BLR,Direct,2017-07-24,Monday,Economy,9W,413,1550,15~16,1730,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:39,2017-07-22,08:02:39,Saturday,1S,BOM,BLR,Direct,2017-07-24,Monday,Economy,9W,415,1455,14~15,1635,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:39,2017-07-22,08:02:39,Saturday,1S,BOM,BLR,Direct,2017-07-24,Monday,Economy,9W,477,2020,20~21,2200,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:35,2017-07-22,08:02:35,Saturday,1S,BOM,BLR,Direct,2017-07-23,Sunday,Economy,9W,7011,1840,18~19,2020,00:01:40,7862,N,5,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:35,2017-07-22,08:02:35,Saturday,1S,BOM,BLR,Direct,2017-07-23,Sunday,Economy,9W,483,1800,18~19,1940,00:01:40,10665,U,4,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:34,2017-07-22,08:02:34,Saturday,1S,BOM,BLR,Direct,2017-07-23,Sunday,Economy,9W,397,840,8~9,1030,00:01:50,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:34,2017-07-22,08:02:34,Saturday,1S,BOM,BLR,Direct,2017-07-23,Sunday,Economy,9W,411,630,6~7,815,00:01:45,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:34,2017-07-22,08:02:34,Saturday,1S,BOM,BLR,Direct,2017-07-23,Sunday,Economy,9W,495,2130,21~22,2305,00:01:35,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:34,2017-07-22,08:02:34,Saturday,1S,BOM,BLR,Direct,2017-07-23,Sunday,Economy,9W,7145,300,3~4,435,00:01:35,5966,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:34,2017-07-22,08:02:34,Saturday,1S,BOM,BLR,Direct,2017-07-23,Sunday,Economy,9W,394,1330,13~14,1510,00:01:40,6623,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:34,2017-07-22,08:02:34,Saturday,1S,BOM,BLR,Direct,2017-07-23,Sunday,Economy,9W,413,1550,15~16,1730,00:01:40,6623,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:34,2017-07-22,08:02:34,Saturday,1S,BOM,BLR,Direct,2017-07-23,Sunday,Economy,9W,477,2020,20~21,2200,00:01:40,6623,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:34,2017-07-22,08:02:34,Saturday,1S,BOM,BLR,Direct,2017-07-23,Sunday,Economy,9W,7178,1025,10~11,1205,00:01:40,6623,L,6,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:34,2017-07-22,08:02:34,Saturday,1S,BOM,BLR,Direct,2017-07-23,Sunday,Economy,9W,415,1500,15~16,1640,00:01:40,7862,N,5,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:29,2017-07-22,08:02:29,Saturday,1S,BOM,BLR,Direct,2017-07-22,Saturday,Economy,9W,413,1550,15~16,1730,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:29,2017-07-22,08:02:29,Saturday,1S,BOM,BLR,Direct,2017-07-22,Saturday,Economy,9W,415,1455,14~15,1635,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:29,2017-07-22,08:02:29,Saturday,1S,BOM,BLR,Direct,2017-07-22,Saturday,Economy,9W,483,1800,18~19,1940,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:29,2017-07-22,08:02:29,Saturday,1S,BOM,BLR,Direct,2017-07-22,Saturday,Economy,9W,495,2130,21~22,2305,00:01:35,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-22 08:02:29,2017-07-22,08:02:29,Saturday,1S,BOM,BLR,Direct,2017-07-22,Saturday,Economy,9W,7011,1840,18~19,2020,00:01:40,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:21,2017-07-21,10:03:21,Friday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,394,1330,13~14,1510,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:21,2017-07-21,10:03:21,Friday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,7011,1840,18~19,2020,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:21,2017-07-21,10:03:21,Friday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,495,2130,21~22,2305,00:01:35,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:21,2017-07-21,10:03:21,Friday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,483,1800,18~19,1940,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:21,2017-07-21,10:03:21,Friday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,477,2020,20~21,2200,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:21,2017-07-21,10:03:21,Friday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,415,1455,14~15,1635,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:21,2017-07-21,10:03:21,Friday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,413,1550,15~16,1730,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:21,2017-07-21,10:03:21,Friday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,2056,1025,10~11,1205,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:21,2017-07-21,10:03:21,Friday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,397,840,8~9,1030,00:01:50,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:21,2017-07-21,10:03:21,Friday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,411,630,6~7,815,00:01:45,5599,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:21,2017-07-21,10:03:21,Friday,1S,BOM,BLR,Direct,2017-07-31,Monday,Economy,9W,7145,300,3~4,435,00:01:35,5704,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:15,2017-07-21,10:03:15,Friday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,394,1330,13~14,1510,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:15,2017-07-21,10:03:15,Friday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,397,840,8~9,1030,00:01:50,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:15,2017-07-21,10:03:15,Friday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,411,630,6~7,815,00:01:45,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:15,2017-07-21,10:03:15,Friday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,415,1455,14~15,1635,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:15,2017-07-21,10:03:15,Friday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,2056,1025,10~11,1205,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:15,2017-07-21,10:03:15,Friday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,7145,300,3~4,435,00:01:35,4969,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:15,2017-07-21,10:03:15,Friday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,7011,1840,18~19,2020,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:15,2017-07-21,10:03:15,Friday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,495,2130,21~22,2305,00:01:35,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:15,2017-07-21,10:03:15,Friday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,483,1800,18~19,1940,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:15,2017-07-21,10:03:15,Friday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,477,2020,20~21,2200,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-21 10:03:15,2017-07-21,10:03:15,Friday,1S,BOM,BLR,Direct,2017-07-30,Sunday,Economy,9W,413,1550,15~16,1730,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
